"occasions_drawn","n_occasions","n_items","cor_ICC.z_min","cor_ICC.z_mean","cor_ICC.z_max","difference.z_mean","difference.z_median","difference.z_min_id","difference.z_max_id","difference.z_min","difference.z_max","RMSE.z_min","RMSE.z_mean","RMSE.z_max","sd_ICC.z_min","sd_ICC.z_mean","sd_ICC.z_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC.z_min","N_cor_ICC.z_mean","N_cor_ICC.z_max","N_valid_ICC.z_handled_min","N_valid_ICC.z_handled_mean","N_valid_ICC.z_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE.z_N_min","RMSE.z_N_mean","RMSE.z_N_max"
"by order",14,8,0.533,0.588,0.623,-0.248,-0.215,68,11,-1.017,0.313,NA,NA,NA,0.289,0.313,0.338,0.426,0.507,0.58,0,0.012,0.037,0,0,0,0,0,0,105,107.741,109,105,107.741,109,105,107.741,109,0,0,0,NA,NA,NA
"by order",14,12,0.62,0.62,0.62,-0.081,-0.05,68,11,-0.956,0.506,NA,NA,NA,0.334,0.334,0.334,0.59,0.59,0.59,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",20,4,0.433,0.564,0.659,-0.481,-0.484,72,108,-1.033,-0.069,NA,NA,NA,0.204,0.253,0.313,0.1,0.399,0.619,0,0.037,0.092,0,0,0,0,0,0,99,105.012,109,99,105.012,109,99,105.012,109,0,0,0,NA,NA,NA
"by order",20,8,0.619,0.686,0.717,-0.222,-0.205,68,108,-0.853,0.24,NA,NA,NA,0.247,0.281,0.316,0.475,0.592,0.68,0,0.005,0.018,0,0,0,0,0,0,107,108.444,109,107,108.444,109,107,108.444,109,0,0,0,NA,NA,NA
"by order",20,12,0.723,0.723,0.723,-0.051,-0.03,68,108,-0.706,0.429,NA,NA,NA,0.295,0.295,0.295,0.649,0.649,0.649,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",30,4,0.538,0.628,0.702,-0.469,-0.469,72,57,-1.196,-0.152,NA,NA,NA,0.197,0.237,0.298,0.379,0.561,0.729,0,0.03,0.073,0,0,0,0,0,0,101,105.753,109,101,105.753,109,101,105.753,109,0,0,0,NA,NA,NA
"by order",30,8,0.689,0.744,0.78,-0.202,-0.189,72,25,-0.952,0.099,NA,NA,NA,0.227,0.267,0.299,0.599,0.707,0.769,0,0.004,0.018,0,0,0,0,0,0,107,108.617,109,107,108.617,109,107,108.617,109,0,0,0,NA,NA,NA
"by order",30,12,0.773,0.773,0.773,-0.029,-0.011,72,1,-0.788,0.298,NA,NA,NA,0.28,0.28,0.28,0.748,0.748,0.748,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",40,4,0.687,0.753,0.82,-0.444,-0.438,72,57,-0.864,-0.136,NA,NA,NA,0.185,0.234,0.29,0.485,0.669,0.789,0,0.023,0.064,0,0,0,0,0,0,102,106.457,109,102,106.457,109,102,106.457,109,0,0,0,NA,NA,NA
"by order",40,8,0.83,0.86,0.882,-0.169,-0.164,36,73,-0.576,0.073,NA,NA,NA,0.228,0.26,0.284,0.708,0.773,0.812,0,0.006,0.028,0,0,0,0,0,0,106,108.383,109,106,108.383,109,106,108.383,109,0,0,0,NA,NA,NA
"by order",40,12,0.887,0.887,0.887,0.006,0.018,36,73,-0.466,0.256,NA,NA,NA,0.277,0.277,0.277,0.811,0.811,0.811,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",50,4,0.76,0.817,0.874,-0.451,-0.45,40,57,-0.669,-0.172,NA,NA,NA,0.179,0.233,0.276,0.56,0.735,0.816,0,0.014,0.046,0,0,0,0,0,0,104,107.506,109,104,107.506,109,104,107.506,109,0,0,0,NA,NA,NA
"by order",50,8,0.896,0.918,0.939,-0.172,-0.163,43,99,-0.472,-0.024,NA,NA,NA,0.224,0.252,0.28,0.761,0.809,0.847,0,0.004,0.009,0,0,0,0,0,0,108,108.556,109,108,108.556,109,108,108.556,109,0,0,0,NA,NA,NA
"by order",50,12,0.945,0.945,0.945,0.003,0.017,57,99,-0.339,0.162,NA,NA,NA,0.265,0.265,0.265,0.837,0.837,0.837,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",60,4,0.79,0.851,0.897,-0.455,-0.459,43,59,-0.627,-0.182,NA,NA,NA,0.175,0.227,0.266,0.621,0.77,0.836,0,0.013,0.037,0,0,0,0,0,0,105,107.58,109,105,107.58,109,105,107.58,109,0,0,0,NA,NA,NA
"by order",60,8,0.917,0.944,0.967,-0.177,-0.168,43,99,-0.472,-0.076,NA,NA,NA,0.221,0.249,0.273,0.796,0.839,0.866,0,0.001,0.009,0,0,0,0,0,0,108,108.84,109,108,108.84,109,108,108.84,109,0,0,0,NA,NA,NA
"by order",60,12,0.972,0.972,0.972,0,0.011,43,99,-0.308,0.108,NA,NA,NA,0.258,0.258,0.258,0.858,0.858,0.858,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",70,4,0.748,0.868,0.921,-0.458,-0.474,60,57,-0.539,-0.164,NA,NA,NA,0.179,0.222,0.251,0.692,0.797,0.843,0,0.007,0.037,0,0,0,0,0,0,105,108.222,109,105,108.222,109,105,108.222,109,0,0,0,NA,NA,NA
"by order",70,8,0.944,0.968,0.981,-0.178,-0.183,40,59,-0.199,-0.109,NA,NA,NA,0.225,0.239,0.256,0.832,0.851,0.871,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",70,12,NA,NA,NA,0,0,1,1,0,0,NA,NA,NA,0.244,0.244,0.244,0.864,0.864,0.864,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
