"occasions_drawn","n_occasions","n_items","cor_ICC.z_min","cor_ICC.z_mean","cor_ICC.z_max","difference.z_mean","difference.z_median","difference.z_min_id","difference.z_max_id","difference.z_min","difference.z_max","RMSE.z_min","RMSE.z_mean","RMSE.z_max","sd_ICC.z_min","sd_ICC.z_mean","sd_ICC.z_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC.z_min","N_cor_ICC.z_mean","N_cor_ICC.z_max","N_valid_ICC.z_handled_min","N_valid_ICC.z_handled_mean","N_valid_ICC.z_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE.z_N_min","RMSE.z_N_mean","RMSE.z_N_max"
"random",40,8,0.833,0.908,0.951,-0.182,-0.187,106,15,-0.209,-0.12,0.167,0.214,0.284,0.219,0.255,0.297,0.685,0.766,0.828,0,0.001,0.018,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",40,12,0.898,0.943,0.968,-0.005,-0.004,103,21,-0.027,0.001,0.052,0.085,0.161,0.23,0.26,0.289,0.727,0.786,0.827,0,0,0.009,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",50,4,0.702,0.833,0.909,-0.462,-0.476,60,59,-0.538,-0.248,0.274,0.483,0.573,0.193,0.238,0.286,0.623,0.749,0.829,0,0.01,0.055,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",50,8,0.879,0.935,0.966,-0.18,-0.184,106,15,-0.2,-0.116,0.155,0.204,0.259,0.218,0.248,0.29,0.748,0.803,0.857,0,0,0.009,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",50,12,0.94,0.969,0.983,-0.003,-0.002,107,66,-0.013,0.001,0.038,0.062,0.117,0.232,0.253,0.279,0.787,0.82,0.852,0,0,0.009,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",60,4,0.735,0.855,0.923,-0.461,-0.475,60,59,-0.54,-0.245,0.268,0.479,0.573,0.187,0.232,0.27,0.667,0.781,0.841,0,0.008,0.046,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",60,8,0.912,0.954,0.979,-0.179,-0.184,40,59,-0.201,-0.112,0.148,0.196,0.244,0.214,0.243,0.27,0.783,0.83,0.864,0,0,0.009,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"random",60,12,0.972,0.987,0.993,-0.001,-0.001,107,29,-0.006,0,0.025,0.04,0.076,0.235,0.248,0.263,0.828,0.845,0.863,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"by order",14,4,0.429,0.511,0.603,-0.512,-0.472,68,11,-1.193,-0.003,NA,NA,NA,0.27,0.311,0.371,0.23,0.41,0.592,0.028,0.059,0.101,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",14,8,0.558,0.595,0.626,-0.251,-0.215,68,11,-1.065,0.313,NA,NA,NA,0.289,0.324,0.359,0.426,0.539,0.627,0,0.012,0.037,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",14,12,0.62,0.62,0.62,-0.081,-0.05,68,11,-0.956,0.506,NA,NA,NA,0.334,0.334,0.334,0.59,0.59,0.59,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",20,4,0.511,0.592,0.667,-0.493,-0.484,68,108,-1.058,-0.069,NA,NA,NA,0.222,0.274,0.335,0.239,0.492,0.666,0,0.037,0.092,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",20,8,0.641,0.691,0.717,-0.224,-0.205,68,108,-0.853,0.24,NA,NA,NA,0.254,0.287,0.32,0.502,0.608,0.688,0,0.005,0.018,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",20,12,0.723,0.723,0.723,-0.051,-0.03,68,108,-0.706,0.429,NA,NA,NA,0.295,0.295,0.295,0.649,0.649,0.649,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",30,4,0.579,0.658,0.728,-0.478,-0.47,72,25,-1.196,-0.2,NA,NA,NA,0.216,0.256,0.304,0.487,0.627,0.74,0,0.03,0.073,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",30,8,0.689,0.746,0.78,-0.203,-0.189,72,25,-0.952,0.099,NA,NA,NA,0.241,0.271,0.299,0.647,0.718,0.769,0,0.004,0.018,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",30,12,0.773,0.773,0.773,-0.029,-0.011,72,1,-0.788,0.298,NA,NA,NA,0.28,0.28,0.28,0.748,0.748,0.748,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",40,4,0.712,0.765,0.824,-0.451,-0.447,72,73,-0.864,-0.22,NA,NA,NA,0.205,0.251,0.29,0.58,0.714,0.789,0,0.023,0.064,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",40,8,0.83,0.858,0.883,-0.171,-0.164,36,73,-0.576,0.073,NA,NA,NA,0.247,0.268,0.29,0.752,0.788,0.82,0,0.006,0.028,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",40,12,0.887,0.887,0.887,0.006,0.018,36,73,-0.466,0.256,NA,NA,NA,0.277,0.277,0.277,0.811,0.811,0.811,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",50,4,0.748,0.82,0.872,-0.456,-0.45,43,59,-0.697,-0.225,NA,NA,NA,0.199,0.243,0.282,0.647,0.759,0.824,0,0.014,0.046,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",50,8,0.896,0.913,0.932,-0.174,-0.163,43,99,-0.472,-0.024,NA,NA,NA,0.239,0.258,0.28,0.79,0.819,0.847,0,0.004,0.009,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",50,12,0.945,0.945,0.945,0.003,0.017,57,99,-0.339,0.162,NA,NA,NA,0.265,0.265,0.265,0.837,0.837,0.837,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",60,4,0.792,0.85,0.89,-0.459,-0.459,43,59,-0.717,-0.231,NA,NA,NA,0.193,0.237,0.273,0.688,0.79,0.845,0,0.013,0.037,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",60,8,0.917,0.942,0.958,-0.177,-0.168,43,99,-0.472,-0.076,NA,NA,NA,0.232,0.251,0.273,0.816,0.842,0.866,0,0.001,0.009,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",60,12,0.972,0.972,0.972,0,0.011,43,99,-0.308,0.108,NA,NA,NA,0.258,0.258,0.258,0.858,0.858,0.858,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",70,4,0.782,0.871,0.921,-0.46,-0.474,60,59,-0.539,-0.241,NA,NA,NA,0.192,0.227,0.255,0.732,0.806,0.848,0,0.007,0.037,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",70,8,0.944,0.968,0.981,-0.178,-0.183,40,59,-0.199,-0.109,NA,NA,NA,0.225,0.239,0.256,0.832,0.851,0.871,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",70,12,NA,NA,NA,0,0,1,1,0,0,NA,NA,NA,0.244,0.244,0.244,0.864,0.864,0.864,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
